campaign,nprocs,replicate,stage,event,count_max,count_min,time_rank0
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,MatPtAPNumeric,3,3,1.84874
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,MatPtAPSymbolic,2,2,0.180112
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,MatRedundantMat,1,1,0.00029911
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,MatSOR,33,33,0.0051314
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,MatSolve,577,577,0.0009684
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,MatTranspose,4,4,0.00109083
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,MatZeroEntries,5,5,0.0412539
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,Mesh.update_lvec,1,1,0.0332216
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,PCApply,1,1,82.2928
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,PCGAMG Gal l00,1,1,1.74221
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,PCGAMG Gal l01,1,1,0.285573
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,PCGAMG Gal l02,1,1,0.00111855
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,PCSetUp,1,1,0.271584
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,PCSetUpOnBlocks,1,1,37.3036
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,PCSetUp_GAMG+,1,1,2.36258
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SFBcastBegin,19,19,0.00186547
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SFBcastEnd,19,19,0.00853824
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SFPack,13977,13977,0.32245
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SFReduceBegin,2,2,0.000274589
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SFReduceEnd,2,2,0.0813637
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SFSetGraph,12,12,0.00530515
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SFSetUp,8,8,0.00491685
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SFUnpack,13977,13977,0.00517342
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SNESFunctionEval,2,2,2.74648
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SNESJacobianEval,1,1,40.0516
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SNESLineSearch,1,1,1.4472
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SNESSolve,1,1,162.803
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SNES_Stokes.solve,1,1,163.012
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SNES_Stokes_SaddlePt.solve,1,1,163.012
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,SolverBaseClass._build,1,1,0.000502637
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecAXPBYCZ,6935,6935,0.490048
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecAXPY,1093,1093,0.229473
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecAYPX,10408,10408,0.478674
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecCopy,2338,2338,0.132579
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecDot,1,1,0.0028809
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecMAXPY,567,567,0.7444
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecMDot,52,52,0.0291843
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecMTDot,509,509,0.786579
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecNorm,638,638,1.70321
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecNormalize,44,44,0.00940761
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecPointwiseMult,8688,8688,0.514072
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecReciprocal,3,3,0.000138883
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecReduceArith,2,2,0.000289823
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecReduceComm,1,1,1.4597e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecScale,600,600,0.0776662
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecScatterBegin,13956,13956,0.536532
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecScatterEnd,13956,13956,15.4245
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecSet,4103,4103,0.00944035
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecTDot,1086,1086,0.743978
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,2,steady_solves,VecWAXPY,1,1,0.000291204
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,   GAMG Repart,2,2,0.0171033
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,  GAMG MIS/Agg,3,3,0.86241
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,  GAMG Prol-col,3,3,0.0149692
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,  GAMG Prol-lift,3,3,0.0342222
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,  GAMG PtAP,3,3,3.55768
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,  GAMG Reduce,2,2,0.301216
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,  GAMG smooth,6,6,0.883764
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve, GAMG Coarsen,6,6,0.87785
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve, PCGAMGCreateG,3,3,0.194951
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve, PCGAMGCreateL,3,3,3.58723
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve, PCGAMGOptProl,3,3,1.23314
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve, PCGAMGProl,3,3,0.0510184
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,BuildTwoSided,148,148,0.614091
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,BuildTwoSidedF,64,64,0.57869
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,DMCreateMat,2,2,3.16943
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,DMPlexInterp,14,14,0.000567362
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,DMPlexJacobianFE,1,1,40.8398
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,DMPlexPrealloc,2,2,3.15876
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,DMPlexResidualFE,2,2,2.46734
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,DMPlexStratify,22,22,0.000311188
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,DMPlexSymmetrize,22,22,1.0151e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,DualSpaceSetUp,3,3,0.00285552
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,FESetUp,3,3,6.3627e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,KSPGMRESOrthog,52,52,0.0432896
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,KSPSetUp,1,1,0.00517075
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,KSPSolve,1,1,82.8291
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,KSPSolve_FS_0,1,1,3.4718
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,KSPSolve_FS_Low,1,1,3.26106
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,KSPSolve_FS_Schu,1,1,76.0473
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatAXPY,9,9,0.0780229
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatAssemblyBegin,137,136,1.03042
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatAssemblyEnd,137,136,0.398238
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatCoarsen,3,3,0.0154217
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatConvert,3,3,8.266e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatCreateGraph,3,3,0.194943
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatCreateSubMat,10,10,0.340982
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatCreateSubMats,1,1,7.188e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatGetBrAoCol,15,15,0.136744
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatGetLocalMat,16,16,0.0456453
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatGetOrdering,1,1,2.5309e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatGetRowIJ,1,1,1.011e-06
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatLUFactorNum,1,1,2.437e-06
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatLUFactorSym,1,1,6.632e-06
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatMatMultNum,12,12,1.25953
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatMatMultSym,12,12,0.89845
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatMult,7635,6707,117.703
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatMultAdd,32,32,0.0137126
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatMultTranspose,1731,1731,5.51802
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatPartitioning,2,2,0.0158049
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatPtAPNumeric,3,3,1.8451
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatPtAPSymbolic,3,3,1.71252
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatRedundantMat,1,1,9.6872e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatSOR,33,33,0.00831015
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatScale,15,15,0.0146063
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatSetPreallCOO,12,12,2.2407e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatSetValuesCOO,12,12,1.378e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatSolve,577,577,0.000985015
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatTranspose,13,13,0.125304
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatTrnMatMultSym,1,1,0.844735
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,MatZeroEntries,5,5,0.0270321
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,Mesh.update_lvec,1,1,0.0764846
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCApply,1,1,82.7868
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCGAMG Gal l00,1,1,3.28601
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCGAMG Gal l01,1,1,0.270572
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCGAMG Gal l02,1,1,0.00110083
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCGAMG Opt l00,2,2,0.758316
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCGAMG Opt l01,2,2,0.0759806
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCGAMG Opt l02,2,2,0.00158295
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCGAMG Squ l00,1,1,0.844737
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCSetUp,1,1,0.360196
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCSetUpOnBlocks,1,1,41.2539
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,PCSetUp_GAMG+,1,1,5.95224
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFBcastBegin,78,78,0.00237529
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFBcastEnd,78,78,0.113654
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFCreateEmbed,4,4,0.06924
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFDistSection,8,8,0.00454582
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFFetchOpBegin,3,3,0.00256395
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFFetchOpEnd,3,3,0.0238538
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFPack,14110,14110,0.340951
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFReduceBegin,21,21,0.0120017
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFReduceEnd,21,21,0.0718421
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFRemoteOff,4,4,0.075282
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFSectionSF,12,12,0.0689908
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFSetGraph,92,92,0.0355464
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFSetUp,84,84,0.140051
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SFUnpack,14113,14113,0.0158065
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNESFunctionEval,2,2,2.80055
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNESJacobianEval,1,1,41.0342
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNESLineSearch,1,1,1.49156
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNESSetUp,1,1,3.1697
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNESSolve,1,1,168.414
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNES_Stokes.solve,1,1,174.434
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNES_Stokes_SaddlePt._setup_discretisation,1,1,0.0165343
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNES_Stokes_SaddlePt._setup_pointwise_functions,1,1,2.44799
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNES_Stokes_SaddlePt._setup_solver,1,1,0.0956463
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SNES_Stokes_SaddlePt.solve,1,1,174.434
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,SolverBaseClass._build,1,1,2.56062
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecAXPBYCZ,6935,6935,0.465587
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecAXPY,1093,1093,0.226142
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecAYPX,10408,10408,0.493547
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecAssemblyBegin,36,36,0.00268658
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecAssemblyEnd,36,36,2.0203e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecCopy,2338,2338,0.132895
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecDot,1,1,0.00168892
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecMAXPY,567,567,0.749252
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecMDot,52,52,0.0365772
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecMTDot,509,509,0.804976
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecNorm,638,638,2.29633
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecNormalize,44,44,0.0130748
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecPointwiseMult,8688,8688,0.520491
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecReciprocal,12,12,0.000376234
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecReduceArith,2,2,0.000355192
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecReduceComm,1,1,0.000200912
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecScale,600,600,0.0768821
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecScatterBegin,14008,14008,0.567494
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecScatterEnd,14008,14008,15.8727
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecSet,4104,4104,0.00962738
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecTDot,1086,1086,0.91596
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,VecWAXPY,1,1,0.000287563
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,generate_c_source,1,1,0.0728259
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,first_solve,getext,1,1,2.30663
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,BuildTwoSided,32,32,0.102067
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,BuildTwoSidedF,5,5,0.0944075
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMCreateInterp,2,2,1.74683
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexCoordinatesLoad,1,1,0.00336252
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexCrFromFile,1,0,3.88698
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexCreateGmsh,1,0,3.8832
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexDistCones,1,1,0.126591
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexDistField,1,1,0.0119926
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexDistLabels,1,1,0.490369
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexDistribute,1,1,2.5394
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexInterp,56,55,2.75787
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexInterpFE,2,2,1.71035
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexLabelsLoad,1,1,0.251302
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexPartLblInv,1,1,0.0139037
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexPartLblSF,1,1,0.0181294
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexPartSelf,1,1,0.531542
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexPartStrtSF,1,1,0.218931
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexPointSF,1,1,0.516966
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexStratify,90,87,0.152534
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexSymmetrize,90,87,0.594633
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMPlexTopologyLoad,1,1,0.378623
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DMView,2,1,1.96435
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,DualSpaceSetUp,13,13,0.0137891
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,FESetUp,13,13,0.00375774
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,ISLoad,12,12,0.0292391
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,ISView,13,0,0.256506
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,KDTree.find_closest_n_points,22670,21386,0.272656
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,KDTree.query,22670,21386,0.365897
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,MatAssemblyBegin,92,92,0.192166
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,MatAssemblyEnd,92,92,0.0680088
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,MatMult,2,2,0.0141233
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,MatMultTranspose,2,2,0.00794016
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,MatSetPreallCOO,58,58,0.000105128
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,MatSetValuesCOO,58,58,6.4641e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,MatZeroEntries,2,2,0.00664809
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,Mesh Migration,1,1,0.670616
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,Mesh Partition,1,1,1.35145
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,Mesh.__init__,1,1,11.7074
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFBcastBegin,54,54,0.268225
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFBcastEnd,54,54,0.0423
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFCreateEmbed,1,1,0.0077698
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFDistSection,9,9,0.146799
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFPack,67,67,0.246715
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFReduceBegin,9,9,0.0171592
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFReduceEnd,9,9,0.469202
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFSectionSF,9,9,0.0489608
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFSetGraph,31,30,0.0161283
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFSetUp,27,27,0.105066
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,SFUnpack,67,67,0.4475
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,VecCopy,2,1,0.00026805
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,VecLoad,1,1,0.000720649
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,VecReciprocal,2,2,2.7169e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,VecScatterBegin,4,4,0.000316047
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,VecScatterEnd,4,4,0.00137011
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,VecSet,2,2,0.000131693
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,VecView,1,0,0.0114024
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,_BaseMeshVariable.__init__,2,2,1.70729
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,_from_gmsh,1,1,6.53667
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,mesh_setup,_from_plexh5,1,1,0.666117
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,solver_setup,Constitutive_Model.__init__,1,1,0.00110713
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,solver_setup,SNES_Stokes_SaddlePt.__init__,1,1,0.0345503
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,solver_setup,SolverBaseClass.add_condition,2,2,0.000427265
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,solver_setup,SolverBaseClass.add_essential_bc,2,2,0.00043606
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,BuildTwoSided,20,20,0.376151
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,BuildTwoSidedF,12,12,0.376258
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,DMPlexJacobianFE,1,1,40.5875
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,DMPlexResidualFE,2,2,2.41992
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,KSPGMRESOrthog,52,52,0.0483649
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,KSPSetUp,1,1,2.5e-07
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,KSPSolve,1,1,82.7384
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,KSPSolve_FS_0,1,1,3.46553
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,KSPSolve_FS_Low,1,1,3.25318
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,KSPSolve_FS_Schu,1,1,75.9706
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,MatAssemblyBegin,42,42,0.794324
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,MatAssemblyEnd,42,42,0.124044
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,MatConvert,1,1,1.5861e-05
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,MatCreateSubMat,6,6,0.281482
weak-scaling-2026-stokes-BASE5-3way/1e-6,27,3,steady_solves,MatCreateSubMats,1,1,0.000236659
